# File: Rao_multimodel_income_deciles_DIAMOND.csv
# Title: Rao Income Deciles adjustes by DIAMOND HH data and GCAM-Europe regional aggregation
# Units: NA
# Description: Income shares for all GCAM regions
# Column types: nncncc 
# ----------
GCAM_region_ID,year,sce,shares,category,model
45,2020,SSP5,0.049421757128635,d2,PCA algorithm (Two Components)
46,2020,SSP2,0.136714239129907,d9,PCA algorithm (Two Components)
46,2020,SSP1,0.136710622097434,d9,PCA algorithm (Two Components)
63,2020,SSP3,0.0866796953437898,d6,PCA algorithm (Two Components)
63,2020,SSP2,0.0868585844875492,d6,PCA algorithm (Two Components)
63,2020,SSP5,0.0869543965921031,d6,PCA algorithm (Two Components)
63,2020,SSP1,0.0869820561687465,d6,PCA algorithm (Two Components)
46,2020,SSP5,0.136576001057548,d9,PCA algorithm (Two Components)
36,2020,SSP4,0.113061029706834,d8,PCA algorithm (Two Components)
36,2020,SSP3,0.113074879409806,d8,PCA algorithm (Two Components)
36,2020,SSP2,0.113174270540447,d8,PCA algorithm (Two Components)
29,2020,SSP2,0.113364631490745,d8,PCA algorithm (Two Components)
29,2020,SSP4,0.113218895875105,d8,PCA algorithm (Two Components)
29,2020,SSP3,0.113233298598752,d8,PCA algorithm (Two Components)
29,2020,SSP5,0.113423700675372,d8,PCA algorithm (Two Components)
29,2020,SSP1,0.113515601304744,d8,PCA algorithm (Two Components)
36,2020,SSP1,0.113351787503792,d8,PCA algorithm (Two Components)
36,2020,SSP5,0.113295809548493,d8,PCA algorithm (Two Components)
58,2020,SSP3,0.132381951388849,d9,PCA algorithm (Two Components)
8,2020,SSP5,0.113751683264114,d8,PCA algorithm (Two Components)
8,2020,SSP3,0.113638399412215,d8,PCA algorithm (Two Components)
8,2020,SSP2,0.113749704061849,d8,PCA algorithm (Two Components)
8,2020,SSP4,0.113590535028025,d8,PCA algorithm (Two Components)
8,2020,SSP1,0.113845825040597,d8,PCA algorithm (Two Components)
42,2020,SSP5,0.143077775499209,d9,PCA algorithm (Two Components)
42,2020,SSP3,0.143296680883539,d9,PCA algorithm (Two Components)
38,2020,SSP3,0.113377403945449,d8,PCA algorithm (Two Components)
42,2020,SSP2,0.143137861786767,d9,PCA algorithm (Two Components)
42,2020,SSP1,0.143248067295106,d9,PCA algorithm (Two Components)
38,2020,SSP2,0.113488186364863,d8,PCA algorithm (Two Components)
38,2020,SSP4,0.113357374319005,d8,PCA algorithm (Two Components)
42,2020,SSP4,0.143307575559789,d9,PCA algorithm (Two Components)
38,2020,SSP1,0.113657289944531,d8,PCA algorithm (Two Components)
41,2020,SSP1,0.110760015937672,d8,PCA algorithm (Two Components)
41,2020,SSP5,0.110610327740066,d8,PCA algorithm (Two Components)
38,2020,SSP5,0.113583747807013,d8,PCA algorithm (Two Components)
58,2020,SSP4,0.132392018017618,d9,PCA algorithm (Two Components)
41,2020,SSP4,0.110378275237217,d8,PCA algorithm (Two Components)
56,2020,SSP1,0.243592617627761,d10,PCA algorithm (Two Components)
56,2020,SSP2,0.247475974731692,d10,PCA algorithm (Two Components)
56,2020,SSP5,0.243650866894866,d10,PCA algorithm (Two Components)
11,2020,SSP2,0.31761482431583,d10,PCA algorithm (Two Components)
41,2020,SSP3,0.110406420427266,d8,PCA algorithm (Two Components)
11,2020,SSP1,0.313404070761687,d10,PCA algorithm (Two Components)
11,2020,SSP3,0.320445202452247,d10,PCA algorithm (Two Components)
58,2020,SSP2,0.132315499878999,d9,PCA algorithm (Two Components)
34,2020,SSP4,0.11325887290944,d8,PCA algorithm (Two Components)
34,2020,SSP3,0.113254170333822,d8,PCA algorithm (Two Components)
61,2020,SSP3,0.0754862690423348,d4,PCA algorithm (Two Components)
56,2020,SSP3,0.249246402363202,d10,PCA algorithm (Two Components)
41,2020,SSP2,0.110547121134238,d8,PCA algorithm (Two Components)
11,2020,SSP5,0.311937661688221,d10,PCA algorithm (Two Components)
61,2020,SSP4,0.0754578736713202,d4,PCA algorithm (Two Components)
58,2020,SSP1,0.13236874433804,d9,PCA algorithm (Two Components)
34,2020,SSP2,0.113398749154058,d8,PCA algorithm (Two Components)
61,2020,SSP5,0.0758337988344804,d4,PCA algorithm (Two Components)
56,2020,SSP4,0.251263033638333,d10,PCA algorithm (Two Components)
34,2020,SSP1,0.113538045389285,d8,PCA algorithm (Two Components)
61,2020,SSP2,0.0756738137621028,d4,PCA algorithm (Two Components)
34,2020,SSP5,0.113519273019219,d8,PCA algorithm (Two Components)
11,2020,SSP4,0.323522230532024,d10,PCA algorithm (Two Components)
27,2020,SSP1,0.411486413296,d10,PCA algorithm (Two Components)
27,2020,SSP2,0.414376532595513,d10,PCA algorithm (Two Components)
27,2020,SSP5,0.411312301201848,d10,PCA algorithm (Two Components)
45,2020,SSP3,0.0583476504972447,d3,PCA algorithm (Two Components)
61,2020,SSP1,0.0758016064051369,d4,PCA algorithm (Two Components)
27,2020,SSP3,0.41849544393385,d10,PCA algorithm (Two Components)
54,2020,SSP5,0.112830105631621,d8,PCA algorithm (Two Components)
58,2020,SSP5,0.13225883221288,d9,PCA algorithm (Two Components)
54,2020,SSP2,0.112774219116487,d8,PCA algorithm (Two Components)
54,2020,SSP4,0.112698752067177,d8,PCA algorithm (Two Components)
47,2020,SSP4,0.113009632759269,d8,PCA algorithm (Two Components)
54,2020,SSP3,0.112708681006974,d8,PCA algorithm (Two Components)
27,2020,SSP4,0.421242168515695,d10,PCA algorithm (Two Components)
47,2020,SSP2,0.1131831701188,d8,PCA algorithm (Two Components)
47,2020,SSP3,0.113021066496042,d8,PCA algorithm (Two Components)
54,2020,SSP1,0.112955742627986,d8,PCA algorithm (Two Components)
47,2020,SSP5,0.113288558368867,d8,PCA algorithm (Two Components)
47,2020,SSP1,0.113358074686585,d8,PCA algorithm (Two Components)
28,2020,SSP3,0.112856266879275,d8,PCA algorithm (Two Components)
28,2020,SSP2,0.112981388865307,d8,PCA algorithm (Two Components)
28,2020,SSP5,0.11309152339866,d8,PCA algorithm (Two Components)
45,2020,SSP4,0.058335007217842,d3,PCA algorithm (Two Components)
28,2020,SSP4,0.112843204258127,d8,PCA algorithm (Two Components)
28,2020,SSP1,0.113139402054858,d8,PCA algorithm (Two Components)
63,2020,SSP4,0.0982053494110657,d7,PCA algorithm (Two Components)
65,2020,SSP3,0.141721430815977,d9,PCA algorithm (Two Components)
65,2020,SSP2,0.141565755837775,d9,PCA algorithm (Two Components)
65,2020,SSP4,0.141722254512817,d9,PCA algorithm (Two Components)
63,2020,SSP2,0.0983611105428302,d7,PCA algorithm (Two Components)
63,2020,SSP5,0.0984372735534446,d7,PCA algorithm (Two Components)
63,2020,SSP3,0.0982189078867213,d7,PCA algorithm (Two Components)
65,2020,SSP1,0.141583631918533,d9,PCA algorithm (Two Components)
65,2020,SSP5,0.141427575100393,d9,PCA algorithm (Two Components)
45,2020,SSP2,0.0588296512910631,d3,PCA algorithm (Two Components)
63,2020,SSP1,0.0984947948874849,d7,PCA algorithm (Two Components)
45,2020,SSP1,0.058913306296406,d3,PCA algorithm (Two Components)
37,2020,SSP5,0.141048503506974,d9,PCA algorithm (Two Components)
37,2020,SSP1,0.141106546999371,d9,PCA algorithm (Two Components)
37,2020,SSP2,0.141110808970677,d9,PCA algorithm (Two Components)
37,2020,SSP3,0.141287917659629,d9,PCA algorithm (Two Components)
37,2020,SSP4,0.14131147651851,d9,PCA algorithm (Two Components)
6,2020,SSP2,0.113115035143536,d8,PCA algorithm (Two Components)
6,2020,SSP3,0.113041154177436,d8,PCA algorithm (Two Components)
6,2020,SSP4,0.113032720418931,d8,PCA algorithm (Two Components)
6,2020,SSP5,0.113158762137752,d8,PCA algorithm (Two Components)
6,2020,SSP1,0.113299539161408,d8,PCA algorithm (Two Components)
61,2020,SSP3,0.0828379141007933,d5,PCA algorithm (Two Components)
61,2020,SSP4,0.0828106734884494,d5,PCA algorithm (Two Components)
61,2020,SSP5,0.0831713108484851,d5,PCA algorithm (Two Components)
61,2020,SSP2,0.083017831912246,d5,PCA algorithm (Two Components)
61,2020,SSP1,0.0831624638834561,d5,PCA algorithm (Two Components)
45,2020,SSP5,0.0589851390993674,d3,PCA algorithm (Two Components)
36,2020,SSP4,0.135914752125919,d9,PCA algorithm (Two Components)
36,2020,SSP3,0.13589820853239,d9,PCA algorithm (Two Components)
36,2020,SSP2,0.135779484941781,d9,PCA algorithm (Two Components)
29,2020,SSP2,0.136065370188639,d9,PCA algorithm (Two Components)
29,2020,SSP4,0.136239439131148,d9,PCA algorithm (Two Components)
29,2020,SSP5,0.135994817012892,d9,PCA algorithm (Two Components)
29,2020,SSP1,0.136128152179891,d9,PCA algorithm (Two Components)
36,2020,SSP5,0.135634305514388,d9,PCA algorithm (Two Components)
36,2020,SSP1,0.13573237443649,d9,PCA algorithm (Two Components)
29,2020,SSP3,0.136222236288429,d9,PCA algorithm (Two Components)
7,2020,SSP1,0.406694076619859,d10,PCA algorithm (Two Components)
7,2020,SSP5,0.406600186784592,d10,PCA algorithm (Two Components)
7,2020,SSP2,0.40988428190466,d10,PCA algorithm (Two Components)
31,2020,SSP1,0.260115019914207,d10,PCA algorithm (Two Components)
7,2020,SSP3,0.412825607591232,d10,PCA algorithm (Two Components)
31,2020,SSP4,0.262297827666491,d10,PCA algorithm (Two Components)
31,2020,SSP2,0.260959464120189,d10,PCA algorithm (Two Components)
45,2020,SSP3,0.0667214962921567,d4,PCA algorithm (Two Components)
31,2020,SSP3,0.262197651841472,d10,PCA algorithm (Two Components)
31,2020,SSP5,0.260304657586755,d10,PCA algorithm (Two Components)
7,2020,SSP4,0.415619151147314,d10,PCA algorithm (Two Components)
1,2020,SSP3,0.109743573847614,d8,PCA algorithm (Two Components)
1,2020,SSP2,0.109855471528855,d8,PCA algorithm (Two Components)
1,2020,SSP4,0.109689539032462,d8,PCA algorithm (Two Components)
1,2020,SSP1,0.110074538407628,d8,PCA algorithm (Two Components)
1,2020,SSP5,0.109941795545077,d8,PCA algorithm (Two Components)
32,2020,SSP5,0.279966877634579,d10,PCA algorithm (Two Components)
61,2020,SSP3,0.0906839677291882,d6,PCA algorithm (Two Components)
61,2020,SSP4,0.0906593079878193,d6,PCA algorithm (Two Components)
34,2020,SSP4,0.136862149566666,d9,PCA algorithm (Two Components)
34,2020,SSP3,0.136867765826888,d9,PCA algorithm (Two Components)
45,2020,SSP4,0.0667087974977249,d4,PCA algorithm (Two Components)
34,2020,SSP2,0.136695096136258,d9,PCA algorithm (Two Components)
40,2020,SSP1,0.249372969714294,d10,PCA algorithm (Two Components)
61,2020,SSP5,0.0909857773018792,d6,PCA algorithm (Two Components)
61,2020,SSP2,0.0908468394973442,d6,PCA algorithm (Two Components)
40,2020,SSP5,0.249287193068307,d10,PCA algorithm (Two Components)
8,2020,SSP5,0.142212031276363,d9,PCA algorithm (Two Components)
8,2020,SSP2,0.142214392898138,d9,PCA algorithm (Two Components)
34,2020,SSP1,0.136613352406269,d9,PCA algorithm (Two Components)
34,2020,SSP5,0.136551155146305,d9,PCA algorithm (Two Components)
8,2020,SSP3,0.14234720372244,d9,PCA algorithm (Two Components)
8,2020,SSP1,0.142310693912598,d9,PCA algorithm (Two Components)
8,2020,SSP4,0.142404316415754,d9,PCA algorithm (Two Components)
38,2020,SSP2,0.140978527844799,d9,PCA algorithm (Two Components)
38,2020,SSP1,0.140958626987391,d9,PCA algorithm (Two Components)
38,2020,SSP3,0.141110746592004,d9,PCA algorithm (Two Components)
45,2020,SSP2,0.0672056134900551,d4,PCA algorithm (Two Components)
61,2020,SSP1,0.0910039815798256,d6,PCA algorithm (Two Components)
38,2020,SSP4,0.141134651938442,d9,PCA algorithm (Two Components)
40,2020,SSP3,0.253950729286884,d10,PCA algorithm (Two Components)
38,2020,SSP5,0.140864475324291,d9,PCA algorithm (Two Components)
41,2020,SSP1,0.137718197973538,d9,PCA algorithm (Two Components)
40,2020,SSP2,0.251586214789075,d10,PCA algorithm (Two Components)
41,2020,SSP5,0.137536565625828,d9,PCA algorithm (Two Components)
45,2020,SSP1,0.0673060517439023,d4,PCA algorithm (Two Components)
63,2020,SSP4,0.114088595923117,d8,PCA algorithm (Two Components)
40,2020,SSP4,0.253919940034339,d10,PCA algorithm (Two Components)
63,2020,SSP5,0.114206356345734,d8,PCA algorithm (Two Components)
41,2020,SSP4,0.13781380930639,d9,PCA algorithm (Two Components)
63,2020,SSP2,0.114167684268624,d8,PCA algorithm (Two Components)
63,2020,SSP3,0.114095480294045,d8,PCA algorithm (Two Components)
41,2020,SSP3,0.137780182967594,d9,PCA algorithm (Two Components)
41,2020,SSP2,0.1376120814329,d9,PCA algorithm (Two Components)
63,2020,SSP1,0.114297865782362,d8,PCA algorithm (Two Components)
54,2020,SSP5,0.136929441924975,d9,PCA algorithm (Two Components)
47,2020,SSP2,0.136635371001008,d9,PCA algorithm (Two Components)
47,2020,SSP4,0.136842635685926,d9,PCA algorithm (Two Components)
54,2020,SSP2,0.136996191385513,d9,PCA algorithm (Two Components)
47,2020,SSP3,0.136828979780039,d9,PCA algorithm (Two Components)
47,2020,SSP5,0.136509500338326,d9,PCA algorithm (Two Components)
47,2020,SSP1,0.136614361645319,d9,PCA algorithm (Two Components)
54,2020,SSP4,0.137086327347966,d9,PCA algorithm (Two Components)
54,2020,SSP3,0.137074468469781,d9,PCA algorithm (Two Components)
54,2020,SSP1,0.137089089978378,d9,PCA algorithm (Two Components)
32,2020,SSP3,0.28196358802667,d10,PCA algorithm (Two Components)
32,2020,SSP1,0.279925074676887,d10,PCA algorithm (Two Components)
45,2020,SSP5,0.067361784025517,d4,PCA algorithm (Two Components)
32,2020,SSP4,0.282074091356237,d10,PCA algorithm (Two Components)
32,2020,SSP2,0.280659007481157,d10,PCA algorithm (Two Components)
28,2020,SSP5,0.13902263653541,d9,PCA algorithm (Two Components)
28,2020,SSP2,0.139154130492026,d9,PCA algorithm (Two Components)
28,2020,SSP3,0.139303518558623,d9,PCA algorithm (Two Components)
28,2020,SSP1,0.139104260243376,d9,PCA algorithm (Two Components)
28,2020,SSP4,0.139319114536435,d9,PCA algorithm (Two Components)
45,2020,SSP3,0.075078330577869,d5,PCA algorithm (Two Components)
30,2020,SSP1,0.321252745627162,d10,PCA algorithm (Two Components)
30,2020,SSP2,0.324639310020079,d10,PCA algorithm (Two Components)
61,2020,SSP3,0.10005843701416,d7,PCA algorithm (Two Components)
30,2020,SSP5,0.321348277033488,d10,PCA algorithm (Two Components)
61,2020,SSP4,0.100038836900075,d7,PCA algorithm (Two Components)
30,2020,SSP3,0.327620260934247,d10,PCA algorithm (Two Components)
61,2020,SSP5,0.100298322014098,d7,PCA algorithm (Two Components)
52,2020,SSP3,0.22111884477668,d10,PCA algorithm (Two Components)
61,2020,SSP2,0.100187891138977,d7,PCA algorithm (Two Components)
61,2020,SSP1,0.100347615536653,d7,PCA algorithm (Two Components)
30,2020,SSP4,0.329948705678558,d10,PCA algorithm (Two Components)
45,2020,SSP4,0.0750661476840569,d5,PCA algorithm (Two Components)
52,2020,SSP2,0.220034045177969,d10,PCA algorithm (Two Components)
52,2020,SSP1,0.219064432324324,d10,PCA algorithm (Two Components)
52,2020,SSP4,0.221283046193529,d10,PCA algorithm (Two Components)
45,2020,SSP2,0.0755427800534678,d5,PCA algorithm (Two Components)
6,2020,SSP2,0.143605240290855,d9,PCA algorithm (Two Components)
6,2020,SSP3,0.143693387986318,d9,PCA algorithm (Two Components)
6,2020,SSP4,0.143703450339527,d9,PCA algorithm (Two Components)
6,2020,SSP5,0.143553069427733,d9,PCA algorithm (Two Components)
45,2020,SSP1,0.0756576587939876,d5,PCA algorithm (Two Components)
6,2020,SSP1,0.14372389917638,d9,PCA algorithm (Two Components)
52,2020,SSP5,0.219108509023595,d10,PCA algorithm (Two Components)
48,2020,SSP1,0.265206939661436,d10,PCA algorithm (Two Components)
48,2020,SSP5,0.265072642137812,d10,PCA algorithm (Two Components)
15,2020,SSP3,0.388679208165921,d10,PCA algorithm (Two Components)
48,2020,SSP2,0.267819231335817,d10,PCA algorithm (Two Components)
15,2020,SSP2,0.388533915956161,d10,PCA algorithm (Two Components)
43,2020,SSP1,0.284228319722631,d10,PCA algorithm (Two Components)
43,2020,SSP2,0.28576552743924,d10,PCA algorithm (Two Components)
43,2020,SSP4,0.287432905706612,d10,PCA algorithm (Two Components)
48,2020,SSP3,0.269655939528169,d10,PCA algorithm (Two Components)
26,2020,SSP2,0.340955905931568,d10,PCA algorithm (Two Components)
45,2020,SSP5,0.0756926060121698,d5,PCA algorithm (Two Components)
26,2020,SSP1,0.338983936574745,d10,PCA algorithm (Two Components)
15,2020,SSP4,0.390464813479295,d10,PCA algorithm (Two Components)
43,2020,SSP3,0.286905594845192,d10,PCA algorithm (Two Components)
26,2020,SSP5,0.339020387299743,d10,PCA algorithm (Two Components)
43,2020,SSP5,0.284420840251642,d10,PCA algorithm (Two Components)
15,2020,SSP1,0.38980716348358,d10,PCA algorithm (Two Components)
48,2020,SSP4,0.269569503053934,d10,PCA algorithm (Two Components)
15,2020,SSP5,0.389365590363241,d10,PCA algorithm (Two Components)
26,2020,SSP3,0.344360489865618,d10,PCA algorithm (Two Components)
51,2020,SSP1,0.237788407965339,d10,PCA algorithm (Two Components)
26,2020,SSP4,0.345639995780633,d10,PCA algorithm (Two Components)
51,2020,SSP5,0.23834347095445,d10,PCA algorithm (Two Components)
51,2020,SSP2,0.240786217609037,d10,PCA algorithm (Two Components)
51,2020,SSP3,0.241915899283915,d10,PCA algorithm (Two Components)
51,2020,SSP4,0.24267548594059,d10,PCA algorithm (Two Components)
45,2020,SSP3,0.0844312695682499,d6,PCA algorithm (Two Components)
33,2020,SSP1,0.226220842381057,d10,PCA algorithm (Two Components)
33,2020,SSP5,0.225976524928394,d10,PCA algorithm (Two Components)
33,2020,SSP2,0.229151032428691,d10,PCA algorithm (Two Components)
61,2020,SSP3,0.112673837667718,d8,PCA algorithm (Two Components)
61,2020,SSP4,0.11266388987524,d8,PCA algorithm (Two Components)
33,2020,SSP3,0.230945949068833,d10,PCA algorithm (Two Components)
61,2020,SSP5,0.112795588295671,d8,PCA algorithm (Two Components)
19,2020,SSP3,0.548101409636213,d10,PCA algorithm (Two Components)
19,2020,SSP2,0.546388968187864,d10,PCA algorithm (Two Components)
33,2020,SSP4,0.23085079980078,d10,PCA algorithm (Two Components)
49,2020,SSP1,0.289976696041798,d10,PCA algorithm (Two Components)
19,2020,SSP1,0.545297122629315,d10,PCA algorithm (Two Components)
19,2020,SSP5,0.545052757406294,d10,PCA algorithm (Two Components)
61,2020,SSP2,0.112739540487784,d8,PCA algorithm (Two Components)
19,2020,SSP4,0.549409790753883,d10,PCA algorithm (Two Components)
49,2020,SSP5,0.289857687661073,d10,PCA algorithm (Two Components)
49,2020,SSP2,0.291519455114973,d10,PCA algorithm (Two Components)
61,2020,SSP1,0.112881672365142,d8,PCA algorithm (Two Components)
49,2020,SSP3,0.293788586062068,d10,PCA algorithm (Two Components)
49,2020,SSP4,0.293730875955587,d10,PCA algorithm (Two Components)
45,2020,SSP4,0.084420240302204,d6,PCA algorithm (Two Components)
63,2020,SSP4,0.141906399172033,d9,PCA algorithm (Two Components)
63,2020,SSP5,0.141765887252015,d9,PCA algorithm (Two Components)
63,2020,SSP2,0.141812030834766,d9,PCA algorithm (Two Components)
63,2020,SSP3,0.1418981847299,d9,PCA algorithm (Two Components)
63,2020,SSP1,0.141878722940497,d9,PCA algorithm (Two Components)
45,2020,SSP2,0.0848517391964263,d6,PCA algorithm (Two Components)
45,2020,SSP1,0.0849777701812822,d6,PCA algorithm (Two Components)
58,2020,SSP3,0.215541025979882,d10,PCA algorithm (Two Components)
58,2020,SSP4,0.215687088425816,d10,PCA algorithm (Two Components)
45,2020,SSP5,0.0849873777716779,d6,PCA algorithm (Two Components)
58,2020,SSP2,0.214576843204497,d10,PCA algorithm (Two Components)
64,2020,SSP3,0.373286341540888,d10,PCA algorithm (Two Components)
35,2020,SSP3,0.273752895736269,d10,PCA algorithm (Two Components)
58,2020,SSP1,0.2137014683085,d10,PCA algorithm (Two Components)
64,2020,SSP2,0.371921580742173,d10,PCA algorithm (Two Components)
64,2020,SSP1,0.370245442252438,d10,PCA algorithm (Two Components)
64,2020,SSP5,0.370313118454717,d10,PCA algorithm (Two Components)
64,2020,SSP4,0.373917723450869,d10,PCA algorithm (Two Components)
35,2020,SSP1,0.269267069628729,d10,PCA algorithm (Two Components)
35,2020,SSP2,0.27127728226996,d10,PCA algorithm (Two Components)
35,2020,SSP4,0.273383990865701,d10,PCA algorithm (Two Components)
35,2020,SSP5,0.268942234142694,d10,PCA algorithm (Two Components)
58,2020,SSP5,0.213754619786014,d10,PCA algorithm (Two Components)
1,2020,SSP3,0.155198768501906,d9,PCA algorithm (Two Components)
44,2020,SSP5,0.313841745475873,d10,PCA algorithm (Two Components)
1,2020,SSP2,0.155065416443005,d9,PCA algorithm (Two Components)
44,2020,SSP1,0.313693937608223,d10,PCA algorithm (Two Components)
1,2020,SSP4,0.155263163525762,d9,PCA algorithm (Two Components)
1,2020,SSP1,0.155052677816511,d9,PCA algorithm (Two Components)
1,2020,SSP5,0.154962541341678,d9,PCA algorithm (Two Components)
45,2020,SSP3,0.0961138857067784,d7,PCA algorithm (Two Components)
44,2020,SSP2,0.316729883931194,d10,PCA algorithm (Two Components)
44,2020,SSP4,0.321917644717779,d10,PCA algorithm (Two Components)
44,2020,SSP3,0.319432291092737,d10,PCA algorithm (Two Components)
39,2020,SSP1,0.298196020979081,d10,PCA algorithm (Two Components)
39,2020,SSP2,0.299306722740677,d10,PCA algorithm (Two Components)
39,2020,SSP5,0.29841441510287,d10,PCA algorithm (Two Components)
39,2020,SSP3,0.302588190260655,d10,PCA algorithm (Two Components)
46,2020,SSP1,0.249820835491304,d10,PCA algorithm (Two Components)
39,2020,SSP4,0.302992974685345,d10,PCA algorithm (Two Components)
46,2020,SSP2,0.251683469864315,d10,PCA algorithm (Two Components)
46,2020,SSP3,0.253815631165615,d10,PCA algorithm (Two Components)
46,2020,SSP5,0.24967713489206,d10,PCA algorithm (Two Components)
45,2020,SSP4,0.0961051185727409,d7,PCA algorithm (Two Components)
46,2020,SSP4,0.256096290713534,d10,PCA algorithm (Two Components)
45,2020,SSP2,0.0964481158879694,d7,PCA algorithm (Two Components)
18,2020,SSP3,0.296078171471965,d10,PCA algorithm (Two Components)
18,2020,SSP2,0.295033361646084,d10,PCA algorithm (Two Components)
45,2020,SSP1,0.096577563570292,d7,PCA algorithm (Two Components)
18,2020,SSP1,0.29359455701222,d10,PCA algorithm (Two Components)
18,2020,SSP4,0.296561560531676,d10,PCA algorithm (Two Components)
18,2020,SSP5,0.29380220285577,d10,PCA algorithm (Two Components)
61,2020,SSP3,0.13519971499734,d9,PCA algorithm (Two Components)
61,2020,SSP4,0.135211599845924,d9,PCA algorithm (Two Components)
61,2020,SSP5,0.135054256818403,d9,PCA algorithm (Two Components)
61,2020,SSP2,0.135121218379141,d9,PCA algorithm (Two Components)
61,2020,SSP1,0.135169119836617,d9,PCA algorithm (Two Components)
45,2020,SSP5,0.096555934628123,d7,PCA algorithm (Two Components)
53,2020,SSP5,0.296770433464864,d10,PCA algorithm (Two Components)
53,2020,SSP1,0.296613264612083,d10,PCA algorithm (Two Components)
53,2020,SSP2,0.297770137679212,d10,PCA algorithm (Two Components)
53,2020,SSP4,0.30098917763582,d10,PCA algorithm (Two Components)
53,2020,SSP3,0.300789530354312,d10,PCA algorithm (Two Components)
45,2020,SSP3,0.112469613097611,d8,PCA algorithm (Two Components)
36,2020,SSP5,0.234122792549865,d10,PCA algorithm (Two Components)
36,2020,SSP1,0.234253902956978,d10,PCA algorithm (Two Components)
29,2020,SSP2,0.236357772772785,d10,PCA algorithm (Two Components)
36,2020,SSP2,0.236229913255061,d10,PCA algorithm (Two Components)
29,2020,SSP1,0.235364184855802,d10,PCA algorithm (Two Components)
29,2020,SSP5,0.235333727518752,d10,PCA algorithm (Two Components)
36,2020,SSP4,0.238193168583652,d10,PCA algorithm (Two Components)
36,2020,SSP3,0.237953056405985,d10,PCA algorithm (Two Components)
42,2020,SSP5,0.292909036011118,d10,PCA algorithm (Two Components)
42,2020,SSP1,0.292741376659351,d10,PCA algorithm (Two Components)
42,2020,SSP2,0.293781571991393,d10,PCA algorithm (Two Components)
29,2020,SSP4,0.238884299361601,d10,PCA algorithm (Two Components)
29,2020,SSP3,0.238634608412099,d10,PCA algorithm (Two Components)
42,2020,SSP3,0.296087844885258,d10,PCA algorithm (Two Components)
45,2020,SSP4,0.112465161998937,d8,PCA algorithm (Two Components)
42,2020,SSP4,0.296246050649137,d10,PCA algorithm (Two Components)
45,2020,SSP2,0.112639302703099,d8,PCA algorithm (Two Components)
37,2020,SSP5,0.269191971032068,d10,PCA algorithm (Two Components)
37,2020,SSP1,0.269253764541013,d10,PCA algorithm (Two Components)
45,2020,SSP1,0.112756337783664,d8,PCA algorithm (Two Components)
65,2020,SSP1,0.274301153448806,d10,PCA algorithm (Two Components)
37,2020,SSP2,0.270096678144758,d10,PCA algorithm (Two Components)
65,2020,SSP5,0.274170346195943,d10,PCA algorithm (Two Components)
65,2020,SSP2,0.276176812012826,d10,PCA algorithm (Two Components)
65,2020,SSP3,0.278437304525929,d10,PCA algorithm (Two Components)
37,2020,SSP3,0.272668386644934,d10,PCA algorithm (Two Components)
37,2020,SSP4,0.273010473292388,d10,PCA algorithm (Two Components)
65,2020,SSP4,0.278449265089928,d10,PCA algorithm (Two Components)
34,2020,SSP1,0.2383947806078,d10,PCA algorithm (Two Components)
34,2020,SSP5,0.238155054096085,d10,PCA algorithm (Two Components)
34,2020,SSP2,0.240244402691491,d10,PCA algorithm (Two Components)
34,2020,SSP4,0.24266923560598,d10,PCA algorithm (Two Components)
34,2020,SSP3,0.242750757383833,d10,PCA algorithm (Two Components)
45,2020,SSP5,0.112694042581514,d8,PCA algorithm (Two Components)
47,2020,SSP1,0.240085845281772,d10,PCA algorithm (Two Components)
47,2020,SSP5,0.240036072499026,d10,PCA algorithm (Two Components)
47,2020,SSP2,0.241863077182576,d10,PCA algorithm (Two Components)
47,2020,SSP4,0.244871510935194,d10,PCA algorithm (Two Components)
47,2020,SSP3,0.24467329632758,d10,PCA algorithm (Two Components)
54,2020,SSP5,0.247131461506082,d10,PCA algorithm (Two Components)
54,2020,SSP2,0.248100315568446,d10,PCA algorithm (Two Components)
54,2020,SSP1,0.247021927768502,d10,PCA algorithm (Two Components)
54,2020,SSP3,0.249236490609731,d10,PCA algorithm (Two Components)
54,2020,SSP4,0.249408619675826,d10,PCA algorithm (Two Components)
38,2020,SSP1,0.266300828576278,d10,PCA algorithm (Two Components)
38,2020,SSP5,0.266360262551832,d10,PCA algorithm (Two Components)
38,2020,SSP2,0.268016366084551,d10,PCA algorithm (Two Components)
38,2020,SSP3,0.269936252934592,d10,PCA algorithm (Two Components)
8,2020,SSP5,0.27378888703171,d10,PCA algorithm (Two Components)
8,2020,SSP2,0.273823183392672,d10,PCA algorithm (Two Components)
8,2020,SSP1,0.273566792275917,d10,PCA algorithm (Two Components)
38,2020,SSP4,0.270283371336802,d10,PCA algorithm (Two Components)
8,2020,SSP3,0.275751912208712,d10,PCA algorithm (Two Components)
8,2020,SSP4,0.27658132425352,d10,PCA algorithm (Two Components)
28,2020,SSP5,0.258665309155423,d10,PCA algorithm (Two Components)
41,2020,SSP1,0.271773273224935,d10,PCA algorithm (Two Components)
28,2020,SSP1,0.258762382507897,d10,PCA algorithm (Two Components)
28,2020,SSP2,0.26057429164967,d10,PCA algorithm (Two Components)
41,2020,SSP5,0.271961066366824,d10,PCA algorithm (Two Components)
28,2020,SSP3,0.262743054468285,d10,PCA algorithm (Two Components)
28,2020,SSP4,0.262969471327205,d10,PCA algorithm (Two Components)
