# File: A54.CalPrice_trn.csv
# Title: Prices by service in the base years. Used to calibrate sigma parameter
# Units: 1975$/unit
# Source: GCAM v6.0 output
# Column types: ccnnnn 
# ----------
region,sector,1990,2005,2010,2015
Africa_Northern,trn_pass_road_LDV_4W_d10,40534.46,72485.026,105145.55,132824.585
Africa_Northern,trn_pass_road_LDV_4W_d2,8144.44,14564.1867,21128.9869,26693.6704
Africa_Northern,trn_pass_road_LDV_4W_d3,9943.4,17781.1183,25796.087,32590.14
Africa_Northern,trn_pass_road_LDV_4W_d4,11274.9,20162.128,29250.557,36954.573
Africa_Northern,trn_pass_road_LDV_4W_d5,12865.45,23006.422,33376.835,42167.615
Africa_Northern,trn_pass_road_LDV_4W_d6,14555.28,26028.224,37760.633,47705.919
Africa_Northern,trn_pass_road_LDV_4W_d7,16755.03,29961.899,43467.395,54915.565
Africa_Northern,trn_pass_road_LDV_4W_d8,20486.18,36634.059,53146.555,67143.29
Africa_Northern,trn_pass_road_LDV_4W_d9,27154.04,48557.757,70443.002,88993.339
Africa_Northern,trn_pass_road_LDV_d1,5950.792,10629.6755,15441.66362,19536.08452
Africa_Northern,trn_pass_road_LDV_d10,43112.32,77022.3994,111855.3684,141469.838
Africa_Northern,trn_pass_road_LDV_d2,8753.656,15636.47822,22714.56408,28736.65586
Africa_Northern,trn_pass_road_LDV_d3,10675.507,19069.69674,27701.52244,35045.18792
Africa_Northern,trn_pass_road_LDV_d4,12092.265,21600.84062,31377.90123,39695.56379
Africa_Northern,trn_pass_road_LDV_d5,13788.787,24631.64947,35780.02737,45264.0941
Africa_Northern,trn_pass_road_LDV_d6,15587.2,27844.44449,40446.34595,51166.28532
Africa_Northern,trn_pass_road_LDV_d7,17919.69,32011.86724,46498.6435,58821.1704
Africa_Northern,trn_pass_road_LDV_d8,21882.72,39092.11353,56781.2242,71826.5172
Africa_Northern,trn_pass_road_LDV_d9,28937.32,51696.5166,75084.3125,94973.6053
Africa_Northern,trn_pass_road_d1,15383.37,27498.779,39466.215,49202.323
Africa_Northern,trn_pass_road_d10,104571.2,186934.68,268388.83,334762.52
Africa_Northern,trn_pass_road_d2,22674.86,40532.946,58171.411,72519.866
Africa_Northern,trn_pass_road_d3,27277.5,48760.518,69986.375,87259.982
Africa_Northern,trn_pass_road_d4,30462.1,54453.122,78165.282,97470.124
Africa_Northern,trn_pass_road_d5,34574.4,61804.373,88720.39,110636.504
Africa_Northern,trn_pass_road_d6,38888.4,69515.995,99793.79,124450.44
Africa_Northern,trn_pass_road_d7,44318.8,79223.781,113736.54,141848.78
Africa_Northern,trn_pass_road_d8,54033.3,96589.89,138668.04,172942.92
Africa_Northern,trn_pass_road_d9,70519.2,126060.92,180992.19,225752.49
Africa_Northern,trn_shipping_intl,1303390,1155740,1356760,1694660
Africa_Southern,trn_aviation_intl_d1,59.5148,60.3142,80.5833,76.9387
