"","sector.name","subsector.name","intermittent.technology","year","input.capital","capital.overnight","fixed.charge.rate","subsector.name0"
"324","intermediate generation","wind_int","wind",2040,"capital",203,0.13,"wind"
"325","subpeak generation","wind_subpeak","wind",2040,"capital",203,0.13,"wind"
"326","peak generation","wind_peak","wind",2040,"capital",203,0.13,"wind"
"327","base load generation","wind_base","wind",2045,"capital",192,0.13,"wind"
"328","intermediate generation","wind_int","wind",2045,"capital",192,0.13,"wind"
"329","subpeak generation","wind_subpeak","wind",2045,"capital",192,0.13,"wind"
"330","peak generation","wind_peak","wind",2045,"capital",192,0.13,"wind"
"331","base load generation","wind_base","wind",2050,"capital",185,0.13,"wind"
"332","intermediate generation","wind_int","wind",2050,"capital",185,0.13,"wind"
"333","subpeak generation","wind_subpeak","wind",2050,"capital",185,0.13,"wind"
"334","peak generation","wind_peak","wind",2050,"capital",185,0.13,"wind"
"335","base load generation","wind_base","wind",2055,"capital",181,0.13,"wind"
"336","intermediate generation","wind_int","wind",2055,"capital",181,0.13,"wind"
"337","subpeak generation","wind_subpeak","wind",2055,"capital",181,0.13,"wind"
"338","peak generation","wind_peak","wind",2055,"capital",181,0.13,"wind"
"339","base load generation","wind_base","wind",2060,"capital",178,0.13,"wind"
"340","intermediate generation","wind_int","wind",2060,"capital",178,0.13,"wind"
"341","subpeak generation","wind_subpeak","wind",2060,"capital",178,0.13,"wind"
"342","peak generation","wind_peak","wind",2060,"capital",178,0.13,"wind"
"343","base load generation","wind_base","wind",2065,"capital",176,0.13,"wind"
"344","intermediate generation","wind_int","wind",2065,"capital",176,0.13,"wind"
"345","subpeak generation","wind_subpeak","wind",2065,"capital",176,0.13,"wind"
"346","peak generation","wind_peak","wind",2065,"capital",176,0.13,"wind"
"347","base load generation","wind_base","wind",2070,"capital",175,0.13,"wind"
"348","intermediate generation","wind_int","wind",2070,"capital",175,0.13,"wind"
"349","subpeak generation","wind_subpeak","wind",2070,"capital",175,0.13,"wind"
"350","peak generation","wind_peak","wind",2070,"capital",175,0.13,"wind"
"351","base load generation","wind_base","wind",2075,"capital",174,0.13,"wind"
"352","intermediate generation","wind_int","wind",2075,"capital",174,0.13,"wind"
"353","subpeak generation","wind_subpeak","wind",2075,"capital",174,0.13,"wind"
"354","peak generation","wind_peak","wind",2075,"capital",174,0.13,"wind"
"355","base load generation","wind_base","wind",2080,"capital",174,0.13,"wind"
"356","intermediate generation","wind_int","wind",2080,"capital",174,0.13,"wind"
"357","subpeak generation","wind_subpeak","wind",2080,"capital",174,0.13,"wind"
"358","peak generation","wind_peak","wind",2080,"capital",174,0.13,"wind"
"359","base load generation","wind_base","wind",2085,"capital",174,0.13,"wind"
"360","intermediate generation","wind_int","wind",2085,"capital",174,0.13,"wind"
"361","subpeak generation","wind_subpeak","wind",2085,"capital",174,0.13,"wind"
"362","peak generation","wind_peak","wind",2085,"capital",174,0.13,"wind"
"363","base load generation","wind_base","wind",2090,"capital",174,0.13,"wind"
"364","intermediate generation","wind_int","wind",2090,"capital",174,0.13,"wind"
"365","subpeak generation","wind_subpeak","wind",2090,"capital",174,0.13,"wind"
"366","peak generation","wind_peak","wind",2090,"capital",174,0.13,"wind"
"367","base load generation","wind_base","wind",2095,"capital",173,0.13,"wind"
"368","intermediate generation","wind_int","wind",2095,"capital",173,0.13,"wind"
"369","subpeak generation","wind_subpeak","wind",2095,"capital",173,0.13,"wind"
"370","peak generation","wind_peak","wind",2095,"capital",173,0.13,"wind"
"371","base load generation","wind_base","wind",2100,"capital",173,0.13,"wind"
"372","intermediate generation","wind_int","wind",2100,"capital",173,0.13,"wind"
"373","subpeak generation","wind_subpeak","wind",2100,"capital",173,0.13,"wind"
"374","peak generation","wind_peak","wind",2100,"capital",173,0.13,"wind"
"375","base load generation","wind_offshore_floating_base","wind_offshore_floating",1975,"capital",683,0.13,"wind"
"376","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",1975,"capital",683,0.13,"wind"
"377","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",1975,"capital",683,0.13,"wind"
"378","peak generation","wind_offshore_floating_peak","wind_offshore_floating",1975,"capital",683,0.13,"wind"
"379","base load generation","wind_offshore_floating_base","wind_offshore_floating",1990,"capital",683,0.13,"wind"
"380","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",1990,"capital",683,0.13,"wind"
"381","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",1990,"capital",683,0.13,"wind"
"382","peak generation","wind_offshore_floating_peak","wind_offshore_floating",1990,"capital",683,0.13,"wind"
"383","base load generation","wind_offshore_floating_base","wind_offshore_floating",2005,"capital",683,0.13,"wind"
"384","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2005,"capital",683,0.13,"wind"
"385","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2005,"capital",683,0.13,"wind"
"386","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2005,"capital",683,0.13,"wind"
"387","base load generation","wind_offshore_floating_base","wind_offshore_floating",2010,"capital",683,0.13,"wind"
"388","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2010,"capital",683,0.13,"wind"
"389","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2010,"capital",683,0.13,"wind"
"390","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2010,"capital",683,0.13,"wind"
"391","base load generation","wind_offshore_floating_base","wind_offshore_floating",2015,"capital",683,0.13,"wind"
"392","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2015,"capital",683,0.13,"wind"
"393","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2015,"capital",683,0.13,"wind"
"394","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2015,"capital",683,0.13,"wind"
"395","base load generation","wind_offshore_floating_base","wind_offshore_floating",2021,"capital",660,0.13,"wind"
"396","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2021,"capital",660,0.13,"wind"
"397","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2021,"capital",660,0.13,"wind"
"398","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2021,"capital",660,0.13,"wind"
"399","base load generation","wind_offshore_floating_base","wind_offshore_floating",2025,"capital",579,0.13,"wind"
"400","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2025,"capital",579,0.13,"wind"
"401","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2025,"capital",579,0.13,"wind"
"402","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2025,"capital",579,0.13,"wind"
"403","base load generation","wind_offshore_floating_base","wind_offshore_floating",2030,"capital",510,0.13,"wind"
"404","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2030,"capital",510,0.13,"wind"
"405","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2030,"capital",510,0.13,"wind"
"406","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2030,"capital",510,0.13,"wind"
"407","base load generation","wind_offshore_floating_base","wind_offshore_floating",2035,"capital",464,0.13,"wind"
"408","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2035,"capital",464,0.13,"wind"
"409","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2035,"capital",464,0.13,"wind"
"410","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2035,"capital",464,0.13,"wind"
"411","base load generation","wind_offshore_floating_base","wind_offshore_floating",2040,"capital",434,0.13,"wind"
"412","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2040,"capital",434,0.13,"wind"
"413","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2040,"capital",434,0.13,"wind"
"414","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2040,"capital",434,0.13,"wind"
"415","base load generation","wind_offshore_floating_base","wind_offshore_floating",2045,"capital",415,0.13,"wind"
"416","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2045,"capital",415,0.13,"wind"
"417","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2045,"capital",415,0.13,"wind"
"418","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2045,"capital",415,0.13,"wind"
"419","base load generation","wind_offshore_floating_base","wind_offshore_floating",2050,"capital",401,0.13,"wind"
"420","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2050,"capital",401,0.13,"wind"
"421","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2050,"capital",401,0.13,"wind"
"422","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2050,"capital",401,0.13,"wind"
"423","base load generation","wind_offshore_floating_base","wind_offshore_floating",2055,"capital",393,0.13,"wind"
"424","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2055,"capital",393,0.13,"wind"
"425","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2055,"capital",393,0.13,"wind"
"426","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2055,"capital",393,0.13,"wind"
"427","base load generation","wind_offshore_floating_base","wind_offshore_floating",2060,"capital",387,0.13,"wind"
"428","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2060,"capital",387,0.13,"wind"
"429","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2060,"capital",387,0.13,"wind"
"430","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2060,"capital",387,0.13,"wind"
"431","base load generation","wind_offshore_floating_base","wind_offshore_floating",2065,"capital",383,0.13,"wind"
"432","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2065,"capital",383,0.13,"wind"
"433","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2065,"capital",383,0.13,"wind"
"434","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2065,"capital",383,0.13,"wind"
"435","base load generation","wind_offshore_floating_base","wind_offshore_floating",2070,"capital",381,0.13,"wind"
"436","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2070,"capital",381,0.13,"wind"
"437","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2070,"capital",381,0.13,"wind"
"438","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2070,"capital",381,0.13,"wind"
"439","base load generation","wind_offshore_floating_base","wind_offshore_floating",2075,"capital",379,0.13,"wind"
"440","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2075,"capital",379,0.13,"wind"
"441","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2075,"capital",379,0.13,"wind"
"442","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2075,"capital",379,0.13,"wind"
"443","base load generation","wind_offshore_floating_base","wind_offshore_floating",2080,"capital",378,0.13,"wind"
"444","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2080,"capital",378,0.13,"wind"
"445","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2080,"capital",378,0.13,"wind"
"446","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2080,"capital",378,0.13,"wind"
"447","base load generation","wind_offshore_floating_base","wind_offshore_floating",2085,"capital",378,0.13,"wind"
"448","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2085,"capital",378,0.13,"wind"
"449","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2085,"capital",378,0.13,"wind"
"450","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2085,"capital",378,0.13,"wind"
"451","base load generation","wind_offshore_floating_base","wind_offshore_floating",2090,"capital",377,0.13,"wind"
"452","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2090,"capital",377,0.13,"wind"
"453","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2090,"capital",377,0.13,"wind"
"454","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2090,"capital",377,0.13,"wind"
"455","base load generation","wind_offshore_floating_base","wind_offshore_floating",2095,"capital",377,0.13,"wind"
"456","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2095,"capital",377,0.13,"wind"
"457","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2095,"capital",377,0.13,"wind"
"458","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2095,"capital",377,0.13,"wind"
"459","base load generation","wind_offshore_floating_base","wind_offshore_floating",2100,"capital",377,0.13,"wind"
"460","intermediate generation","wind_offshore_floating_int","wind_offshore_floating",2100,"capital",377,0.13,"wind"
"461","subpeak generation","wind_offshore_floating_subpeak","wind_offshore_floating",2100,"capital",377,0.13,"wind"
"462","peak generation","wind_offshore_floating_peak","wind_offshore_floating",2100,"capital",377,0.13,"wind"
"463","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",1975,"capital",683,0.13,"wind"
"464","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",1975,"capital",683,0.13,"wind"
"465","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",1975,"capital",683,0.13,"wind"
"466","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",1975,"capital",683,0.13,"wind"
"467","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",1990,"capital",683,0.13,"wind"
"468","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",1990,"capital",683,0.13,"wind"
"469","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",1990,"capital",683,0.13,"wind"
"470","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",1990,"capital",683,0.13,"wind"
"471","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2005,"capital",683,0.13,"wind"
"472","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2005,"capital",683,0.13,"wind"
"473","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2005,"capital",683,0.13,"wind"
"474","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2005,"capital",683,0.13,"wind"
"475","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2010,"capital",683,0.13,"wind"
"476","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2010,"capital",683,0.13,"wind"
"477","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2010,"capital",683,0.13,"wind"
"478","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2010,"capital",683,0.13,"wind"
"479","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2015,"capital",683,0.13,"wind"
"480","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2015,"capital",683,0.13,"wind"
"481","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2015,"capital",683,0.13,"wind"
"482","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2015,"capital",683,0.13,"wind"
"483","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2021,"capital",660,0.13,"wind"
"484","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2021,"capital",660,0.13,"wind"
"485","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2021,"capital",660,0.13,"wind"
"486","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2021,"capital",660,0.13,"wind"
"487","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2025,"capital",579,0.13,"wind"
"488","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2025,"capital",579,0.13,"wind"
"489","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2025,"capital",579,0.13,"wind"
"490","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2025,"capital",579,0.13,"wind"
"491","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2030,"capital",510,0.13,"wind"
"492","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2030,"capital",510,0.13,"wind"
"493","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2030,"capital",510,0.13,"wind"
"494","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2030,"capital",510,0.13,"wind"
"495","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2035,"capital",464,0.13,"wind"
"496","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2035,"capital",464,0.13,"wind"
"497","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2035,"capital",464,0.13,"wind"
"498","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2035,"capital",464,0.13,"wind"
"499","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2040,"capital",434,0.13,"wind"
"500","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2040,"capital",434,0.13,"wind"
"501","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2040,"capital",434,0.13,"wind"
"502","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2040,"capital",434,0.13,"wind"
"503","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2045,"capital",415,0.13,"wind"
"504","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2045,"capital",415,0.13,"wind"
"505","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2045,"capital",415,0.13,"wind"
"506","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2045,"capital",415,0.13,"wind"
"507","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2050,"capital",401,0.13,"wind"
"508","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2050,"capital",401,0.13,"wind"
"509","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2050,"capital",401,0.13,"wind"
"510","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2050,"capital",401,0.13,"wind"
"511","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2055,"capital",393,0.13,"wind"
"512","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2055,"capital",393,0.13,"wind"
"513","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2055,"capital",393,0.13,"wind"
"514","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2055,"capital",393,0.13,"wind"
"515","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2060,"capital",387,0.13,"wind"
"516","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2060,"capital",387,0.13,"wind"
"517","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2060,"capital",387,0.13,"wind"
"518","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2060,"capital",387,0.13,"wind"
"519","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2065,"capital",383,0.13,"wind"
"520","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2065,"capital",383,0.13,"wind"
"521","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2065,"capital",383,0.13,"wind"
"522","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2065,"capital",383,0.13,"wind"
"523","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2070,"capital",381,0.13,"wind"
"524","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2070,"capital",381,0.13,"wind"
"525","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2070,"capital",381,0.13,"wind"
"526","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2070,"capital",381,0.13,"wind"
"527","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2075,"capital",379,0.13,"wind"
"528","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2075,"capital",379,0.13,"wind"
"529","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2075,"capital",379,0.13,"wind"
"530","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2075,"capital",379,0.13,"wind"
"531","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2080,"capital",378,0.13,"wind"
"532","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2080,"capital",378,0.13,"wind"
"533","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2080,"capital",378,0.13,"wind"
"534","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2080,"capital",378,0.13,"wind"
"535","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2085,"capital",378,0.13,"wind"
"536","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2085,"capital",378,0.13,"wind"
"537","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2085,"capital",378,0.13,"wind"
"538","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2085,"capital",378,0.13,"wind"
"539","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2090,"capital",377,0.13,"wind"
"540","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2090,"capital",377,0.13,"wind"
"541","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2090,"capital",377,0.13,"wind"
"542","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2090,"capital",377,0.13,"wind"
"543","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2095,"capital",377,0.13,"wind"
"544","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2095,"capital",377,0.13,"wind"
"545","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2095,"capital",377,0.13,"wind"
"546","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2095,"capital",377,0.13,"wind"
"547","base load generation","wind_offshore_fixed_base","wind_offshore_fixed",2100,"capital",377,0.13,"wind"
"548","intermediate generation","wind_offshore_fixed_int","wind_offshore_fixed",2100,"capital",377,0.13,"wind"
"549","subpeak generation","wind_offshore_fixed_subpeak","wind_offshore_fixed",2100,"capital",377,0.13,"wind"
"550","peak generation","wind_offshore_fixed_peak","wind_offshore_fixed",2100,"capital",377,0.13,"wind"
