# File: estat_nrg_ti_oil.csv
# Title: Eurostat Oil Imports
# Units: in file (THS_T = thousand tonnes)
# Source: https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nrg_ti_oil?format=TSV&compressed=true
# Comments: some slight preprocessing to filter to crude oil and add in country names
# Column types: cccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncc 
# ----------
freq,siec,code_exporter,unit,code_importer,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,import_ctry,export_ctry
A,O4100_TOT,AE,THS_T,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Latvia,United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,Moldova (the Republic of),United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,ME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Montenegro,United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,MK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Macedonia,United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malta,United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,NL,1556,891,1114,303,0,0,0,76,0,0,140,0,0,0,0,0,0,0,6,0,292,127,0,0,0,191.206,140.002,0,0,0,0,0,0,Netherlands (the),United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Norway,United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.755,0,0,0,0,Poland,United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,PT,515,464,478,0,0,0,69,82,0,0,0,0,0,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Romania,United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Serbia,United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slovenia,United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slovakia,United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,TR,709,2273,2289,2301,2618,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkey,United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,UA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,Ukraine,United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,UK,556,1365,1030,214,52,0,0,0,65,0,0,0,0,0,0,87,216,0,0,0,0,67,0,0,0,0,0,0,0,0,NA,NA,NA,United Kingdom,United Arab Emirates (the)
A,O4100_TOT,AE,THS_T,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Serbia,United Arab Emirates (the)
