# File: estat_nrg_ti_gas.csv
# Title: Eurostat Gas Imports
# Units: in file (TJ_GCV = tj high heat value)
# Source: https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nrg_ti_gas?format=TSV&compressed=true
# Comments: some slight preprocessing to add in country names
# Column types: cccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnncc 
# ----------
freq,siec,code_exporter,unit,code_importer,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,import_ctry,export_ctry
A,G3000,EG,TJ_GCV,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4374,3461,0,0,0,0,0,0,0,0,0,Portugal,Egypt
A,G3000,EG,TJ_GCV,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13290,0,0,3810,0,7748,17908,3534.97,51736.99,85457.84,Turkey,Egypt
A,G3000,EG,TJ_GCV,UK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44874,6304,0,6830,4614,3205,521,2718,0,0,259.3,0,5475.282,0,NA,NA,NA,United Kingdom,Egypt
A,G3000,EL,TJ_GCV,BG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.192,22841.184,24594.611,14472.7,30964.203,Bulgaria,Greece
A,G3000,EL,TJ_GCV,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3195.62,Moldova (the Republic of),Greece
A,G3000,EL,TJ_GCV,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.229,177.503,Romania,Greece
A,G3000,ES,TJ_GCV,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2536,0,0,0,0,0,0,0,0,0,0,0,Belgium,Spain
A,G3000,ES,TJ_GCV,EL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2057,428,2535,0,0,0,0,0,0,0,1566.081,Greece,Spain
A,G3000,ES,TJ_GCV,FR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4621.152,0,4174.751,576.925,18985.875,18570.4,2191.919,21396.868,6938.063,15442.977,31354.163,44708.197,France,Spain
A,G3000,ES,TJ_GCV,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,38,114,76,85.23,29.375,1841.983,0,3351.771,34988.335,Italy,Spain
A,G3000,ES,TJ_GCV,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.499,Norway,Spain
A,G3000,ES,TJ_GCV,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4158.413,Portugal,Spain
A,G3000,ES,TJ_GCV,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9732,3248,0,0,3568,0,3167,4054.86,0,Turkey,Spain
A,G3000,FI,TJ_GCV,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,Estonia,Finland
A,G3000,FI,TJ_GCV,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.171,Latvia,Finland
A,G3000,FI,TJ_GCV,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785,1.214,74.928,0,23.103,Norway,Finland
A,G3000,FI,TJ_GCV,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,716,843.921,8356.574,6023.941,517.456,Sweden,Finland
A,G3000,FR,TJ_GCV,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.9,1143.5,276.5,262.4,3085.9,4488,12336.9,61770.3,Belgium,France
A,G3000,FR,TJ_GCV,DE,0,0,23999,6048,4032,516,2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,France
A,G3000,FR,TJ_GCV,EL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3616.833,3775.204,0,0,Greece,France
A,G3000,FR,TJ_GCV,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5412,5581,6664,19806,29901,54816,58389,45906,28148,56006,41239,105564,80019,72807.981,68608.498,Spain,France
A,G3000,FR,TJ_GCV,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,0,0,0,0,3127.056,0,Croatia,France
A,G3000,FR,TJ_GCV,HU,0,0,0,0,0,0,0,15648,13059,15551,15640,15609,15663,15618,15783,15420,15380,16430,5269,24800,16835,2573,0,0,0,0,0,0,0,0,0,0,0,Hungary,France
A,G3000,FR,TJ_GCV,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,38,38,84.277,48.158,4366.222,23495.089,1343.177,647.51,Italy,France
A,G3000,FR,TJ_GCV,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.657,54.694,898.65,1805.523,1816.845,3764.866,Luxembourg,France
A,G3000,FR,TJ_GCV,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.991,277.643,5103.463,19896.703,23501.631,38115.736,Netherlands (the),France
A,G3000,FR,TJ_GCV,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,0,0,0,Norway,France
A,G3000,FR,TJ_GCV,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006,Poland,France
A,G3000,FR,TJ_GCV,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3476,3454,0,6739,3651,5035.28,0,7477.58,Turkey,France
A,G3000,FR,TJ_GCV,UA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,74855,38229,6764,14925.961,665,NA,NA,Ukraine,France
A,G3000,GH,TJ_GCV,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.134,0,0,Netherlands (the),Ghana
A,G3000,GI,TJ_GCV,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422,805,1133.474,716.501,Spain,Gibraltar
A,G3000,GI,TJ_GCV,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.485,Netherlands (the),Gibraltar
A,G3000,GI,TJ_GCV,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.392,0,0,Sweden,Gibraltar
A,G3000,GQ,TJ_GCV,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3276,Belgium,Equatorial Guinea
A,G3000,GQ,TJ_GCV,EL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3356,0,0,0,0,0,0,0,0,0,0,Greece,Equatorial Guinea
A,G3000,GQ,TJ_GCV,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3510,38048,32004.95,21394.332,Spain,Equatorial Guinea
A,G3000,GQ,TJ_GCV,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3472.129,3230.88,0,0,0,Italy,Equatorial Guinea
A,G3000,GQ,TJ_GCV,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3571,0,Lithuania,Equatorial Guinea
A,G3000,GQ,TJ_GCV,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2502.813,2442.696,0,0,0,0,Malta,Equatorial Guinea
A,G3000,GQ,TJ_GCV,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6639.322,3090.585,3226.34,9549.778,Netherlands (the),Equatorial Guinea
A,G3000,GQ,TJ_GCV,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3348,0,0,0,0,0,0,0,0,0,0,3492.529,0,3867.776,Portugal,Equatorial Guinea
A,G3000,GQ,TJ_GCV,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3249,3170,6957.77,0,3438.18,Turkey,Equatorial Guinea
A,G3000,GQ,TJ_GCV,UK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3105.759,9772.499,NA,NA,NA,United Kingdom,Equatorial Guinea
A,G3000,HR,TJ_GCV,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46749,28499,24194,31814,17145,9982,9487,13983,14364,13868,14440,7165.2,3989.68,1587.437,1245.756,722.795,952.843,Italy,Croatia
A,G3000,HR,TJ_GCV,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,53,38,38,0,45,38,41,0,0,0,0,0,0,0,0,0,0,0,0,94.882,Slovenia,Croatia
A,G3000,HU,TJ_GCV,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,227,14315,10578,19523,14275,20560,36994.056,49261.942,57733.258,57637.448,12800.433,3754.979,Croatia,Hungary
A,G3000,HU,TJ_GCV,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,1212.44,Poland,Hungary
A,G3000,HU,TJ_GCV,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803,15458,14768,4524,2347,744,603,0,6635.029,58202.581,41944.704,5010.533,15484,Romania,Hungary
A,G3000,HU,TJ_GCV,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,702,7482,8130,30144,0,0,0,0,0,0,0,0,0,0,Serbia,Hungary
A,G3000,HU,TJ_GCV,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,Slovenia,Hungary
A,G3000,HU,TJ_GCV,UA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23091,47291,121686,6388,28868,21758,20848.246,57370,NA,NA,Ukraine,Hungary
A,G3000,ID,TJ_GCV,EL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399.963,Greece,Indonesia
A,G3000,ID,TJ_GCV,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.426,Spain,Indonesia
A,G3000,ID,TJ_GCV,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370.26,Turkey,Indonesia
A,G3000,IE,TJ_GCV,UA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,NA,NA,Ukraine,Ireland
A,G3000,IR,TJ_GCV,TR,0,0,0,0,0,0,0,0,0,0,0,0,25892,136545,137607,167209,220106,238225,157648,201187,297431,313704,314677,334403,342130,299782,295116,354336,301179,296331,203816.7,361341.68,360237.1,Turkey,Iran (Islamic Republic of)
A,G3000,IT,TJ_GCV,EL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,0,0,0,0,0,0,0,0,0,0,0,Greece,Italy
A,G3000,IT,TJ_GCV,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,Spain,Italy
A,G3000,IT,TJ_GCV,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4077,944,0,31318,25188,22478,0,0,0,0,0,0,0,0,0,Croatia,Italy
A,G3000,IT,TJ_GCV,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.026,Poland,Italy
A,G3000,IT,TJ_GCV,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,76,0,64,909,1885,1993,2396,2307,1924,0,924,0,0,0,78.261,105.408,71.711,1644.574,Slovenia,Italy
A,G3000,IT,TJ_GCV,UA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21795,2530,3946,635.067,0,NA,NA,Ukraine,Italy
A,G3000,JM,TJ_GCV,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.23,Netherlands (the),Jamaica
A,G3000,KR,TJ_GCV,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.606,Spain,Korea (the Republic of)
A,G3000,KZ,TJ_GCV,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6660,0,0,0,0,0,0,0,0,0,Croatia,Kazakhstan
A,G3000,KZ,TJ_GCV,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15012,8481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hungary,Kazakhstan
A,G3000,KZ,TJ_GCV,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Poland,Kazakhstan
A,G3000,KZ,TJ_GCV,RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,0,26997,0,0,0,0,0,0,0,0,0,Serbia,Kazakhstan
A,G3000,KZ,TJ_GCV,UA,0,0,0,0,0,0,0,0,0,0,0,0,42571,0,0,0,0,0,362192,189277,0,57420,0,0,0,0,0,0,0,0,0,NA,NA,Ukraine,Kazakhstan
A,G3000,LT,TJ_GCV,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,180.2,592,1106.87,2561.98,Estonia,Lithuania
A,G3000,LT,TJ_GCV,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,1377,2203,550,Finland,Lithuania
A,G3000,LT,TJ_GCV,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24200.28,Latvia,Lithuania
A,G3000,LT,TJ_GCV,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.058,133.304,276.192,262.933,526.435,23218.256,Poland,Lithuania
A,G3000,LT,TJ_GCV,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.002,0,0,0,Sweden,Lithuania
A,G3000,LU,TJ_GCV,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.083,0,Croatia,Luxembourg
A,G3000,LU,TJ_GCV,UA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,5658,7365,6729,5937,5024.172,0,NA,NA,Ukraine,Luxembourg
A,G3000,LV,TJ_GCV,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8690,16116.4,13631.12,Estonia,Latvia
A,G3000,LY,TJ_GCV,ES,42217,55009,64157,54459,54515,54497,50435,46168,38021,40329,33442,33216,25536,30390,27959,38316,28085,31533,21921,30581,23482,3481,0,0,0,0,0,0,0,0,0,0,0,Spain,Libya
A,G3000,LY,TJ_GCV,IT,0,0,0,0,2019,0,0,0,0,0,0,0,0,0,19850,171183,293065,352082,376085,349301,358178,89116,246469,217361,248145,269748,184404,176819.814,170169.421,217199.147,169926.076,123088.794,118872.305,Italy,Libya
A,G3000,MD,TJ_GCV,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.2,Romania,Moldova (the Republic of)
A,G3000,MT,TJ_GCV,UA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,609,NA,NA,Ukraine,Malta
A,G3000,MY,TJ_GCV,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belgium,Malaysia
A,G3000,MY,TJ_GCV,ES,0,0,0,0,0,0,0,0,0,0,0,0,3319,0,0,10949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.365,Spain,Malaysia
A,G3000,MY,TJ_GCV,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836,0,0,0,0,Netherlands (the),Malaysia
A,G3000,MY,TJ_GCV,PT,0,0,0,0,0,0,0,0,0,0,2930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Malaysia
A,G3000,MZ,TJ_GCV,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950.685,Spain,Mozambique
A,G3000,NG,TJ_GCV,BE,0,0,0,0,0,0,0,0,0,0,0,6295,0,0,0,0,6388,0,0,3266,6283,0,0,0,0,0,0,0,0,0,0,0,0,Belgium,Nigeria
A,G3000,NG,TJ_GCV,EL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4712,1066,0,0,3304,0,0,0,17769.991,11190.314,0,10561.915,Greece,Nigeria
A,G3000,NG,TJ_GCV,ES,0,0,0,0,0,0,0,0,0,3198,78541,101539,67260,166592,202713,220643,302354,346793,333329,177164,302086,282899,219448,130232,117268,155966,189941,178379,165483,172596,159104,171684.821,229690.083,Spain,Nigeria
A,G3000,NG,TJ_GCV,FR,0,0,0,0,0,0,0,0,0,0,0,0,133731,147185,150952,146596,170787,126113,96678,50241,145846,142154.301,106988.547,42215.337,38483.529,45763.532,57306.096,123895.116,136143.355,196550.278,142880.71,124193.693,46666.917,France,Nigeria
A,G3000,NG,TJ_GCV,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7062.845,615.632,Croatia,Nigeria
A,G3000,NG,TJ_GCV,IT,0,0,0,0,0,0,0,0,0,18212,83896,96660,0,0,0,0,0,0,0,0,0,0,0,0,0,762,3505,6085.256,3390.9,6627.228,6888.061,10119.855,7048.614,Italy,Nigeria
A,G3000,NG,TJ_GCV,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3636,0,0,0,0,0,Lithuania,Nigeria
A,G3000,NG,TJ_GCV,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117.049,0,0,0,0,Malta,Nigeria
A,G3000,NG,TJ_GCV,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001,2934,3701,7017.481,5023.723,2072.871,0,18388.971,12136.118,9820.649,7029.235,Netherlands (the),Nigeria
A,G3000,NG,TJ_GCV,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3094.893,0,7382.784,Poland,Nigeria
A,G3000,NG,TJ_GCV,PT,0,0,0,0,0,0,0,0,0,0,9583,11626,16891,22152,56595,69080,84376,115411,110359,85580,108596,116664,75007,43040,11088,36281,36105,85781.852,95948.393,131412.955,125876.962,118257.291,116761.876,Portugal,Nigeria
A,G3000,NG,TJ_GCV,TR,0,0,0,0,0,0,0,0,0,0,29568,50595,48636,43330,42855,42832,46531,58857,38993,34604,45550,47788,50636,48770,54146,54461,53538,79662,82230,92691,72049.82,54791.16,31347.7,Turkey,Nigeria
A,G3000,NG,TJ_GCV,UK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13425,46893,1710,0,1922,1571.22,3823.928,3474.274,3068.379,13390.733,NA,NA,NA,United Kingdom,Nigeria
A,G3000,NL,TJ_GCV,BE,156577,158610,170180,182939,196139,178873,219937,179300,204660,207589,214969,280178,278396,240797,282935,221957,254183,274535,271261,243642,230141,253793,268580,324548,284652.6,271425.5,301575.9,147858.3,139119.2,140459.7,112438,116605.5,81846.7,Belgium,Netherlands (the)
A,G3000,NL,TJ_GCV,DE,652396,789635,834641,883342,793608,840951,996760,831931,746474,704733,628513,703016,683059,686149,781384,789333,795014,717272,746358,767930,851813,892506,1011835,1207497,1093730,1320260,0,0,0,0,359134.724,0,0,Germany,Netherlands (the)
A,G3000,NL,TJ_GCV,EL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3350.975,3611.548,0,0,Greece,Netherlands (the)
A,G3000,NL,TJ_GCV,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5212,0,0,4081,54,0,0,0,0.705,Spain,Netherlands (the)
A,G3000,NL,TJ_GCV,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,383,0,0,1035,Finland,Netherlands (the)
A,G3000,NL,TJ_GCV,FR,152374,185504,204156,167601,172706,182859,215435,188168,199202,205682,199885,199735,208636,281880,354799,314150,346253,324846,333490,306065,289707,359478.479,316034.863,305075.646,223171.135,212247.014,207202.609,193800.314,186499.781,161596.087,139548.015,133849.492,80285.262,France,Netherlands (the)
A,G3000,NL,TJ_GCV,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hungary,Netherlands (the)
A,G3000,NL,TJ_GCV,IT,226738,203104,233264,206083,169714,137967,169591,190462,114948,109309,231915,266776,298133,290703,307619,306324,357073,306248,268605,162992,120510,138951,93955,105956,248793,187300,104470,46190.687,51030.835,65521.18,34829.191,10957.56,14211.872,Italy,Netherlands (the)
A,G3000,NL,TJ_GCV,LI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,0,0,0,0,Liechtenstein,Netherlands (the)
A,G3000,NL,TJ_GCV,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,509,621,668,576,586,0,0,0,0,3662.832,3160.376,2033.3,4279.661,3413.316,2.4,Luxembourg,Netherlands (the)
A,G3000,NL,TJ_GCV,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.481,0,0,0,0,0,Malta,Netherlands (the)
A,G3000,NL,TJ_GCV,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.277,547.99,681.228,647.293,434.199,Norway,Netherlands (the)
A,G3000,NL,TJ_GCV,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,93,76,35.769,68.936,14.932,27.477,207.086,305.605,Poland,Netherlands (the)
A,G3000,NL,TJ_GCV,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580.392,0,0,0,Portugal,Netherlands (the)
A,G3000,NL,TJ_GCV,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367,3994,2175.32,4718.697,3024.55,1116.148,Sweden,Netherlands (the)
A,G3000,NL,TJ_GCV,TR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915,0,0,3269,3306,0,0,0,0,0,Turkey,Netherlands (the)
A,G3000,NL,TJ_GCV,UA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9695,0,2758,NA,NA,Ukraine,Netherlands (the)
A,G3000,NL,TJ_GCV,UK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32886,275762,326027,250303,313632,248404,281730,293470,253053,129358.308,170798.34,74756.782,108344.82,66028.34,NA,NA,NA,United Kingdom,Netherlands (the)
A,G3000,NO,TJ_GCV,AT,0,0,0,3604,10692,10890,14810,16117,16907,20538,28195,32289,34631,39840,37566,43724,50875,56674,57689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austria,Norway
A,G3000,NO,TJ_GCV,BE,65700,75402,71491,82188,93627,117474,161895,161056,203489,212318,199298,202635,207287,215374,251582,211617,214725,230194,258852,250426,289031,188891,239466,238562,215445.2,214004.2,225148.2,360534.7,402755.4,353546.7,430415.3,442571.4,197459.8,Belgium,Norway
A,G3000,NO,TJ_GCV,CZ,0,0,0,0,0,0,0,26649,31806,54048,74957,88944,99335,94651,88168,84661,95888,68335,78741,114290,40310,10679,110,152,26702,532,80,2779,1521.514,981.119,0,0,41374.374,Czechia,Norway
A,G3000,NO,TJ_GCV,DE,336170,340911,387390,393148,424842,469546,632264,754943,695423,720273,757969,831264,964662,1008792,1003452,1074263,1150183,1046701,1064477,1096350,1116382,1069605,954485,789784,811005,857516,417362,433211.418,95921.526,102912.771,642700.831,630027.661,1079591.159,Germany,Norway
A,G3000,NO,TJ_GCV,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19630,27622,15028,19524.554,22762.652,20245.968,17376.279,12061.654,5945.132,0,0,30448.366,Denmark,Norway
A,G3000,NO,TJ_GCV,EL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8775,0,3264,6047,3331,2145.841,0,21929.739,3329.114,0,7685.024,Greece,Norway
A,G3000,NO,TJ_GCV,ES,0,0,0,7757,42787,57425,58408,72169,96187,96406,96681,96586,95133,97848,93200,89018,85547,88873,110357,141282,135120,117738,163140,157651,169237,115669,138297,138952,128917,98104,65918,42341.901,14478.908,Spain,Norway
A,G3000,NO,TJ_GCV,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,2169,278,3,0,Finland,Norway
